pairing,mirror_group,mirror_side,game_seed,bot_p1,bot_p2,deck_p1,deck_p2,winner_index,winning_bot,winning_deck,turn_number,actions,status,reason
heuristic_vs_heuristic,50,B,618647067,heuristic,heuristic,D002,D001,0,heuristic,D002,12,133,finished,
heuristic_vs_heuristic,51,A,845209746,heuristic,heuristic,D001,D002,0,heuristic,D001,11,153,finished,
heuristic_vs_heuristic,51,B,845209746,heuristic,heuristic,D002,D001,1,heuristic,D001,14,174,finished,
heuristic_vs_heuristic,52,A,571132991,heuristic,heuristic,D001,D002,0,heuristic,D001,13,190,finished,
heuristic_vs_heuristic,52,B,571132991,heuristic,heuristic,D002,D001,1,heuristic,D001,13,104,finished,
heuristic_vs_heuristic,53,A,129648649,heuristic,heuristic,D001,D002,0,heuristic,D001,15,184,finished,
heuristic_vs_heuristic,53,B,129648649,heuristic,heuristic,D002,D001,1,heuristic,D001,13,173,finished,
heuristic_vs_heuristic,54,A,1988553027,heuristic,heuristic,D001,D002,0,heuristic,D001,11,128,finished,
heuristic_vs_heuristic,54,B,1988553027,heuristic,heuristic,D002,D001,1,heuristic,D001,12,136,finished,
heuristic_vs_heuristic,55,A,908440794,heuristic,heuristic,D001,D002,0,heuristic,D001,15,207,finished,
heuristic_vs_heuristic,55,B,908440794,heuristic,heuristic,D002,D001,1,heuristic,D001,9,110,finished,
heuristic_vs_heuristic,56,A,327320025,heuristic,heuristic,D001,D002,0,heuristic,D001,12,184,finished,
heuristic_vs_heuristic,56,B,327320025,heuristic,heuristic,D002,D001,1,heuristic,D001,14,124,finished,
heuristic_vs_heuristic,57,A,1406567070,heuristic,heuristic,D001,D002,1,heuristic,D002,11,137,finished,
heuristic_vs_heuristic,57,B,1406567070,heuristic,heuristic,D002,D001,0,heuristic,D002,11,166,finished,
heuristic_vs_heuristic,58,A,1305258251,heuristic,heuristic,D001,D002,0,heuristic,D001,13,156,finished,
heuristic_vs_heuristic,58,B,1305258251,heuristic,heuristic,D002,D001,1,heuristic,D001,14,171,finished,
heuristic_vs_heuristic,59,A,1691039097,heuristic,heuristic,D001,D002,0,heuristic,D001,12,176,finished,
heuristic_vs_heuristic,59,B,1691039097,heuristic,heuristic,D002,D001,0,heuristic,D002,10,141,finished,
heuristic_vs_heuristic,60,A,398449252,heuristic,heuristic,D001,D002,0,heuristic,D001,12,146,finished,
heuristic_vs_heuristic,60,B,398449252,heuristic,heuristic,D002,D001,1,heuristic,D001,12,161,finished,
heuristic_vs_heuristic,61,A,788503098,heuristic,heuristic,D001,D002,0,heuristic,D001,14,191,finished,
heuristic_vs_heuristic,61,B,788503098,heuristic,heuristic,D002,D001,1,heuristic,D001,13,139,finished,
heuristic_vs_heuristic,62,A,1440812633,heuristic,heuristic,D001,D002,0,heuristic,D001,13,159,finished,
heuristic_vs_heuristic,62,B,1440812633,heuristic,heuristic,D002,D001,1,heuristic,D001,10,107,finished,
heuristic_vs_heuristic,63,A,302505944,heuristic,heuristic,D001,D002,0,heuristic,D001,12,134,finished,
heuristic_vs_heuristic,63,B,302505944,heuristic,heuristic,D002,D001,1,heuristic,D001,16,176,finished,
heuristic_vs_heuristic,64,A,1742366351,heuristic,heuristic,D001,D002,0,heuristic,D001,13,178,finished,
heuristic_vs_heuristic,64,B,1742366351,heuristic,heuristic,D002,D001,1,heuristic,D001,11,143,finished,
heuristic_vs_heuristic,65,A,540532096,heuristic,heuristic,D001,D002,0,heuristic,D001,14,169,finished,
heuristic_vs_heuristic,65,B,540532096,heuristic,heuristic,D002,D001,1,heuristic,D001,13,156,finished,
heuristic_vs_heuristic,66,A,1847761022,heuristic,heuristic,D001,D002,0,heuristic,D001,15,166,finished,
heuristic_vs_heuristic,66,B,1847761022,heuristic,heuristic,D002,D001,1,heuristic,D001,15,184,finished,
heuristic_vs_heuristic,67,A,1623713177,heuristic,heuristic,D001,D002,0,heuristic,D001,11,150,finished,
heuristic_vs_heuristic,67,B,1623713177,heuristic,heuristic,D002,D001,0,heuristic,D002,14,160,finished,
heuristic_vs_heuristic,68,A,445754367,heuristic,heuristic,D001,D002,1,heuristic,D002,11,157,finished,
heuristic_vs_heuristic,68,B,445754367,heuristic,heuristic,D002,D001,1,heuristic,D001,11,150,finished,
heuristic_vs_heuristic,69,A,1333311227,heuristic,heuristic,D001,D002,0,heuristic,D001,14,195,finished,
heuristic_vs_heuristic,69,B,1333311227,heuristic,heuristic,D002,D001,0,heuristic,D002,9,109,finished,
heuristic_vs_heuristic,70,A,1128110653,heuristic,heuristic,D001,D002,0,heuristic,D001,12,141,finished,
heuristic_vs_heuristic,70,B,1128110653,heuristic,heuristic,D002,D001,1,heuristic,D001,13,114,finished,
heuristic_vs_heuristic,71,A,713309619,heuristic,heuristic,D001,D002,0,heuristic,D001,14,182,finished,
heuristic_vs_heuristic,71,B,713309619,heuristic,heuristic,D002,D001,1,heuristic,D001,12,131,finished,
heuristic_vs_heuristic,72,A,398430525,heuristic,heuristic,D001,D002,1,heuristic,D002,9,121,finished,
heuristic_vs_heuristic,72,B,398430525,heuristic,heuristic,D002,D001,1,heuristic,D001,10,109,finished,
heuristic_vs_heuristic,73,A,604861636,heuristic,heuristic,D001,D002,0,heuristic,D001,12,143,finished,
heuristic_vs_heuristic,73,B,604861636,heuristic,heuristic,D002,D001,1,heuristic,D001,10,107,finished,
heuristic_vs_heuristic,74,A,1707355702,heuristic,heuristic,D001,D002,0,heuristic,D001,13,132,finished,
heuristic_vs_heuristic,74,B,1707355702,heuristic,heuristic,D002,D001,1,heuristic,D001,11,127,finished,
heuristic_vs_heuristic,75,A,1445133899,heuristic,heuristic,D001,D002,0,heuristic,D001,13,181,finished,
heuristic_vs_heuristic,75,B,1445133899,heuristic,heuristic,D002,D001,1,heuristic,D001,15,167,finished,
heuristic_vs_heuristic,76,A,376989004,heuristic,heuristic,D001,D002,0,heuristic,D001,13,136,finished,
heuristic_vs_heuristic,76,B,376989004,heuristic,heuristic,D002,D001,0,heuristic,D002,12,160,finished,
heuristic_vs_heuristic,77,A,603956494,heuristic,heuristic,D001,D002,0,heuristic,D001,15,212,finished,
heuristic_vs_heuristic,77,B,603956494,heuristic,heuristic,D002,D001,1,heuristic,D001,12,132,finished,
heuristic_vs_heuristic,78,A,2118000046,heuristic,heuristic,D001,D002,0,heuristic,D001,15,191,finished,
heuristic_vs_heuristic,78,B,2118000046,heuristic,heuristic,D002,D001,0,heuristic,D002,8,99,finished,
heuristic_vs_heuristic,79,A,1827967480,heuristic,heuristic,D001,D002,0,heuristic,D001,14,180,finished,
heuristic_vs_heuristic,79,B,1827967480,heuristic,heuristic,D002,D001,1,heuristic,D001,14,160,finished,
heuristic_vs_heuristic,80,A,1505576109,heuristic,heuristic,D001,D002,0,heuristic,D001,13,140,finished,
heuristic_vs_heuristic,80,B,1505576109,heuristic,heuristic,D002,D001,1,heuristic,D001,11,116,finished,
heuristic_vs_heuristic,81,A,1982710251,heuristic,heuristic,D001,D002,0,heuristic,D001,12,195,finished,
heuristic_vs_heuristic,81,B,1982710251,heuristic,heuristic,D002,D001,1,heuristic,D001,14,170,finished,
heuristic_vs_heuristic,82,A,509967144,heuristic,heuristic,D001,D002,0,heuristic,D001,14,178,finished,
heuristic_vs_heuristic,82,B,509967144,heuristic,heuristic,D002,D001,1,heuristic,D001,14,139,finished,
heuristic_vs_heuristic,83,A,505847051,heuristic,heuristic,D001,D002,0,heuristic,D001,13,119,finished,
heuristic_vs_heuristic,83,B,505847051,heuristic,heuristic,D002,D001,1,heuristic,D001,11,122,finished,
heuristic_vs_heuristic,84,A,2080455515,heuristic,heuristic,D001,D002,0,heuristic,D001,10,130,finished,
heuristic_vs_heuristic,84,B,2080455515,heuristic,heuristic,D002,D001,1,heuristic,D001,16,178,finished,
heuristic_vs_heuristic,85,A,1340694577,heuristic,heuristic,D001,D002,0,heuristic,D001,13,161,finished,
heuristic_vs_heuristic,85,B,1340694577,heuristic,heuristic,D002,D001,1,heuristic,D001,14,181,finished,
heuristic_vs_heuristic,86,A,1698505233,heuristic,heuristic,D001,D002,0,heuristic,D001,14,198,finished,
heuristic_vs_heuristic,86,B,1698505233,heuristic,heuristic,D002,D001,1,heuristic,D001,14,167,finished,
heuristic_vs_heuristic,87,A,1432967748,heuristic,heuristic,D001,D002,0,heuristic,D001,12,168,finished,
heuristic_vs_heuristic,87,B,1432967748,heuristic,heuristic,D002,D001,1,heuristic,D001,12,133,finished,
heuristic_vs_heuristic,88,A,1278848336,heuristic,heuristic,D001,D002,0,heuristic,D001,12,153,finished,
heuristic_vs_heuristic,88,B,1278848336,heuristic,heuristic,D002,D001,1,heuristic,D001,13,155,finished,
heuristic_vs_heuristic,89,A,1375357984,heuristic,heuristic,D001,D002,0,heuristic,D001,12,152,finished,
heuristic_vs_heuristic,89,B,1375357984,heuristic,heuristic,D002,D001,1,heuristic,D001,10,93,finished,
heuristic_vs_heuristic,90,A,1270922054,heuristic,heuristic,D001,D002,0,heuristic,D001,14,176,finished,
heuristic_vs_heuristic,90,B,1270922054,heuristic,heuristic,D002,D001,1,heuristic,D001,13,135,finished,
heuristic_vs_heuristic,91,A,467830013,heuristic,heuristic,D001,D002,0,heuristic,D001,12,166,finished,
heuristic_vs_heuristic,91,B,467830013,heuristic,heuristic,D002,D001,0,heuristic,D002,13,169,finished,
heuristic_vs_heuristic,92,A,1868517548,heuristic,heuristic,D001,D002,0,heuristic,D001,12,136,finished,
heuristic_vs_heuristic,92,B,1868517548,heuristic,heuristic,D002,D001,1,heuristic,D001,14,212,finished,
heuristic_vs_heuristic,93,A,1091562167,heuristic,heuristic,D001,D002,0,heuristic,D001,13,150,finished,
heuristic_vs_heuristic,93,B,1091562167,heuristic,heuristic,D002,D001,1,heuristic,D001,12,117,finished,
heuristic_vs_heuristic,94,A,1304600725,heuristic,heuristic,D001,D002,1,heuristic,D002,11,162,finished,
heuristic_vs_heuristic,94,B,1304600725,heuristic,heuristic,D002,D001,1,heuristic,D001,14,154,finished,
heuristic_vs_heuristic,95,A,335652763,heuristic,heuristic,D001,D002,0,heuristic,D001,11,153,finished,
heuristic_vs_heuristic,95,B,335652763,heuristic,heuristic,D002,D001,1,heuristic,D001,13,189,finished,
heuristic_vs_heuristic,96,A,696310031,heuristic,heuristic,D001,D002,0,heuristic,D001,13,163,finished,
heuristic_vs_heuristic,96,B,696310031,heuristic,heuristic,D002,D001,0,heuristic,D002,8,81,finished,
heuristic_vs_heuristic,97,A,219548702,heuristic,heuristic,D001,D002,0,heuristic,D001,13,169,finished,
heuristic_vs_heuristic,97,B,219548702,heuristic,heuristic,D002,D001,1,heuristic,D001,10,133,finished,
heuristic_vs_heuristic,98,A,1400143242,heuristic,heuristic,D001,D002,0,heuristic,D001,13,174,finished,
heuristic_vs_heuristic,98,B,1400143242,heuristic,heuristic,D002,D001,1,heuristic,D001,12,134,finished,
heuristic_vs_heuristic,99,A,1093857279,heuristic,heuristic,D001,D002,0,heuristic,D001,12,175,finished,
heuristic_vs_heuristic,99,B,1093857279,heuristic,heuristic,D002,D001,1,heuristic,D001,14,139,finished,
heuristic_vs_heuristic,100,A,1464751024,heuristic,heuristic,D001,D002,1,heuristic,D002,11,134,finished,
heuristic_vs_heuristic,100,B,1464751024,heuristic,heuristic,D002,D001,1,heuristic,D001,15,181,finished,
