pairing,mirror_group,mirror_side,game_seed,bot_p1,bot_p2,deck_p1,deck_p2,winner_index,winning_bot,winning_deck,turn_number,actions,status,reason
heuristic_vs_heuristic,71,A,865952773,heuristic,heuristic,D001,D002,0,heuristic,D001,13,221,finished,
heuristic_vs_heuristic,71,B,865952773,heuristic,heuristic,D002,D001,0,heuristic,D002,11,172,finished,
heuristic_vs_heuristic,72,A,419181547,heuristic,heuristic,D001,D002,1,heuristic,D002,9,179,finished,
heuristic_vs_heuristic,72,B,419181547,heuristic,heuristic,D002,D001,1,heuristic,D001,11,168,finished,
heuristic_vs_heuristic,73,A,1017534296,heuristic,heuristic,D001,D002,0,heuristic,D001,11,212,finished,
heuristic_vs_heuristic,73,B,1017534296,heuristic,heuristic,D002,D001,1,heuristic,D001,9,138,finished,
heuristic_vs_heuristic,74,A,260479578,heuristic,heuristic,D001,D002,0,heuristic,D001,11,183,finished,
heuristic_vs_heuristic,74,B,260479578,heuristic,heuristic,D002,D001,1,heuristic,D001,12,214,finished,
heuristic_vs_heuristic,75,A,1535961865,heuristic,heuristic,D001,D002,0,heuristic,D001,15,226,finished,
heuristic_vs_heuristic,75,B,1535961865,heuristic,heuristic,D002,D001,0,heuristic,D002,14,209,finished,
heuristic_vs_heuristic,76,A,168459748,heuristic,heuristic,D001,D002,0,heuristic,D001,15,210,finished,
heuristic_vs_heuristic,76,B,168459748,heuristic,heuristic,D002,D001,1,heuristic,D001,14,215,finished,
heuristic_vs_heuristic,77,A,805710904,heuristic,heuristic,D001,D002,0,heuristic,D001,15,252,finished,
heuristic_vs_heuristic,77,B,805710904,heuristic,heuristic,D002,D001,1,heuristic,D001,9,167,finished,
heuristic_vs_heuristic,78,A,611484255,heuristic,heuristic,D001,D002,1,heuristic,D002,10,180,finished,
heuristic_vs_heuristic,78,B,611484255,heuristic,heuristic,D002,D001,0,heuristic,D002,8,153,finished,
heuristic_vs_heuristic,79,A,620727819,heuristic,heuristic,D001,D002,0,heuristic,D001,10,176,finished,
heuristic_vs_heuristic,79,B,620727819,heuristic,heuristic,D002,D001,0,heuristic,D002,7,107,finished,
heuristic_vs_heuristic,80,A,1260194553,heuristic,heuristic,D001,D002,0,heuristic,D001,10,135,finished,
